Index,T (C),P (kbars),log(10) f O2,liq mass (gm),liq rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,liq G (kJ),liq H (kJ),liq S (J/K),liq V (cc),liq Cp (J/K),activity SiO2,activity TiO2,activity Al2O3,activity Fe2O3,activity MgCr2O4,activity Fe2SiO4,activity MnSi0.5O2,activity Mg2SiO4,activity NiSi0.5O2,activity CoSi0.5O2,activity CaSiO3,activity Na2SiO3,activity KAlSiO4,activity Ca3(PO4)2,activity CO2,activity SO3,activity Cl2O-1,activity F2O-1,activity H2O,liq vis (log 10 poise),sol mass (gm),sol rho (gm/cc),sol G (kJ),sol H (kJ),sol S (J/K),sol V (cc),sol Cp (J/K),sys G (kJ),sys H (kJ),sys S (J/K),sys V (cc),sys Cp (J/K),sys dVdT (cc/K),sys dVdP (cc/bar),sys alpha (1/K),sys beta (1/bar),liq dVdT (cc/K),liq dVdP (cc/bar),liq alpha (1/K),liq beta (1/bar)
121,887.74,0.200,-11.746,4.3374908029620e+01,2.2953,74.4547,0.6486,12.5213,0.4039,0.0000,0.9430,0.1791,0.5276,0.0000,0.0000,2.1814,2.0124,4.4182,0.3623,1.3475,0.0000,0.0000,0.0000,0.0000,-7.1042836651276e+02,-5.8872642883009e+02,1.0483515686710e+02,1.8897419991028e+01,5.7106092290929e+01,6.6931496e-01,5.4301176e-02,1.6372623e-03,4.7107769e-03,8.8312878e+00,3.7592101e-02,9.0037214e-03,8.2572444e-03,3.9404820e+00,1.5340229e+00,2.5169756e-02,3.4761242e-06,6.4212677e-03,7.6475242e-01,6.0589233e-01,5.2187523e-01,5.2187523e-01,5.2187523e-01,4.3646318e-02,7.9651,5.6625239479929e+01,2.5045,-9.1130587696853e+02,-7.6593104180268e+02,1.2522720623297e+02,2.2609158234487e+01,6.7936995889714e+01,-1.6217342434813e+03,-1.3546574706328e+03, 2.3006236310007e+02, 4.1506578225515e+01, 1.2504308818064e+02, 3.6403654960997e-03,-9.1951671785547e-03, 8.7705748142396e-05, 2.2153517759511e-04, 1.3274415686887e-03,-2.2892387015059e-04, 7.0244592612060e-05, 1.2114027748723e-05
122,887.75,0.200,-11.745,4.3382657215658e+01,2.2953,74.4551,0.6485,12.5211,0.4040,0.0000,0.9431,0.1791,0.5277,0.0000,0.0000,2.1815,2.0127,4.4176,0.3622,1.3475,0.0000,0.0000,0.0000,0.0000,-7.1055686407709e+02,-5.8883122438688e+02,1.0485462109770e+02,1.8900805915775e+01,5.7116363653103e+01,6.6932035e-01,5.4298429e-02,1.6373582e-03,4.7109142e-03,8.8307658e+00,3.7595647e-02,9.0016662e-03,8.2574655e-03,3.9404367e+00,1.5340146e+00,2.5170673e-02,3.4765820e-06,6.4205444e-03,7.6459670e-01,6.0589771e-01,5.2187921e-01,5.2187921e-01,5.2187921e-01,4.3645091e-02,7.9650,5.6617486799107e+01,2.5048,-9.1117974960072e+02,-7.6582352251593e+02,1.2521003918284e+02,2.2603258729369e+01,6.7927712588869e+01,-1.6217366136778e+03,-1.3546547469028e+03, 2.3006466028053e+02, 4.1504064645144e+01, 1.2504407624197e+02, 3.6376088969071e-03,-9.1799818354063e-03, 8.7644642229822e-05, 2.2118271822035e-04, 1.3276794264095e-03,-2.2896654112865e-04, 7.0244593395954e-05, 1.2114115247199e-05
123,893.33,0.150,-11.650,3.8813861991489e+01,2.3058,74.2144,0.7001,12.6976,0.3937,0.0000,0.9224,0.2002,0.5250,0.0000,0.0000,2.1883,1.8496,4.7739,0.4048,1.1299,0.0000,0.0000,0.0000,0.0000,-6.3500485070466e+02,-5.2618511218888e+02,9.3289277990192e+01,1.6833128553817e+01,5.1016063989485e+01,6.7326993e-01,5.5407718e-02,1.6892084e-03,4.9183846e-03,9.2709758e+00,3.8579712e-02,1.0661518e-02,8.4733690e-03,4.0449013e+00,1.5725268e+00,2.5462377e-02,3.6734867e-06,7.1251065e-03,8.5366348e-01,6.0683753e-01,5.3433420e-01,5.3433420e-01,5.3433420e-01,3.2873859e-02,8.1010,6.1187075264890e+01,2.0345,-9.8824752619445e+02,-8.2870278553895e+02,1.3677494419568e+02,3.0074830391157e+01,7.3593720332928e+01,-1.6232523768991e+03,-1.3548878977278e+03, 2.3006422218587e+02, 4.6907958944975e+01, 1.2460978432241e+02, 8.8180177367468e-03,-5.1079076309527e-02, 1.8798553454630e-04, 1.0889213143860e-03, 1.0976926210119e-03,-1.9427502560369e-04, 6.5210255924943e-05, 1.1541231030380e-05
124,892.75,0.150,-11.660,3.8513601194122e+01,2.3059,74.1940,0.7026,12.7095,0.3906,0.0000,0.9139,0.2020,0.5229,0.0000,0.0000,2.1863,1.8359,4.8048,0.4086,1.1289,0.0000,0.0000,0.0000,0.0000,-6.3001661186019e+02,-5.2213287717147e+02,9.2532694261302e+01,1.6702450888634e+01,5.0618600979187e+01,6.7297563e-01,5.5548227e-02,1.6841827e-03,4.9104246e-03,9.2997214e+00,3.8383300e-02,1.0787957e-02,8.4606621e-03,4.0473632e+00,1.5729666e+00,2.5412590e-02,3.6454952e-06,7.1634180e-03,8.6271337e-01,6.0655972e-01,5.3412342e-01,5.3412342e-01,5.3412342e-01,3.2924594e-02,8.1079,6.1486559716114e+01,2.4233,-9.9192746198126e+02,-8.3315006812348e+02,1.3618457021200e+02,2.5373458574638e+01,7.3757352117806e+01,-1.6219440738414e+03,-1.3552829452950e+03, 2.2871726447330e+02, 4.2075909463272e+01, 1.2437595309699e+02, 4.2060351306377e-03,-1.8077815800198e-02, 9.9963023599269e-05, 4.2964765422309e-04, 1.0892863032129e-03,-1.9270157450010e-04, 6.5217153486988e-05, 1.1537323221901e-05
125,892.76,0.150,-11.660,3.8519878703264e+01,2.3059,74.1944,0.7026,12.7093,0.3907,0.0000,0.9141,0.2020,0.5229,0.0000,0.0000,2.1863,1.8361,4.8043,0.4085,1.1289,0.0000,0.0000,0.0000,0.0000,-6.3012065424469e+02,-5.2221765919147e+02,9.2548397844209e+01,1.6705181587827e+01,5.0626901192789e+01,6.7298087e-01,5.5545734e-02,1.6842718e-03,4.9105665e-03,9.2992099e+00,3.8386786e-02,1.0785699e-02,8.4608883e-03,4.0473195e+00,1.5729587e+00,2.5413476e-02,3.6459927e-06,7.1627382e-03,8.6255182e-01,6.0656465e-01,5.3412716e-01,5.3412716e-01,5.3412716e-01,3.2923690e-02,8.1078,6.1480279379318e+01,2.4235,-9.9182572515824e+02,-8.3306287682745e+02,1.3617089352293e+02,2.5368364259912e+01,7.3749876019467e+01,-1.6219463794029e+03,-1.3552805360189e+03, 2.2871929136714e+02, 4.2073545847739e+01, 1.2437677721226e+02, 4.2035693014823e-03,-1.8059390268725e-02, 9.9910031749990e-05, 4.2923385478564e-04, 1.0894623252607e-03,-1.9273424083752e-04, 6.5217029790003e-05, 1.1537392743936e-05
126,898.76,0.100,-11.557,3.3546987179680e+01,2.3186,73.8351,0.7716,12.9482,0.3762,0.0000,0.8828,0.2319,0.5174,0.0000,0.0000,2.2036,1.6332,5.2449,0.4691,0.8859,0.0000,0.0000,0.0000,0.0000,-5.4796092849492e+02,-4.5413894010109e+02,8.0059298704079e+01,1.4468600379312e+01,4.4014899747944e+01,6.7713803e-01,5.7049680e-02,1.7493432e-03,5.1564567e-03,9.8402886e+00,3.9339484e-02,1.3253146e-02,8.7013329e-03,4.1669990e+00,1.6171121e+00,2.5710845e-02,3.8206421e-06,8.0725571e-03,9.8856818e-01,6.0757236e-01,5.4862539e-01,5.4862539e-01,5.4862539e-01,2.2017913e-02,8.2579,6.6454024747709e+01,1.8478,-1.0755994954501e+03,-9.0138541915274e+02,1.4865872074889e+02,3.5964785483056e+01,7.9881408651648e+01,-1.6235604239450e+03,-1.3555243592538e+03, 2.2871801945297e+02, 5.0433385862368e+01, 1.2389630839959e+02, 1.1856371100150e-02,-1.1497448474686e-01, 2.3508973068961e-04, 2.2797296429913e-03, 8.6169535044108e-04,-1.5726620207762e-04, 5.9556234041352e-05, 1.0869482738806e-05
127,898.03,0.100,-11.570,3.3232524925388e+01,2.3187,73.8074,0.7749,12.9638,0.3726,0.0000,0.8729,0.2344,0.5148,0.0000,0.0000,2.2019,1.6171,5.2811,0.4742,0.8850,0.0000,0.0000,0.0000,0.0000,-5.4274299713622e+02,-4.4990100488235e+02,7.9272157133045e+01,1.4332465300478e+01,4.3600068666130e+01,6.7676990e-01,5.7216808e-02,1.7435758e-03,5.1453662e-03,9.8763325e+00,3.9091186e-02,1.3438726e-02,8.6846542e-03,4.1701137e+00,1.6176810e+00,2.5645504e-02,3.7814127e-06,8.1178858e-03,1.0010655e+00,6.0725381e-01,5.4838371e-01,5.4838371e-01,5.4838371e-01,2.2060653e-02,8.2657,6.6767636131854e+01,2.3245,-1.0794384670657e+03,-9.0604050524600e+02,1.4805402320893e+02,2.8723596363548e+01,8.0065545545539e+01,-1.6221814642019e+03,-1.3559415101284e+03, 2.2732618034197e+02, 4.3056061664026e+01, 1.2366561421167e+02, 5.0983716714352e-03,-4.0005630832781e-02, 1.1841240174772e-04, 9.2915211672056e-04, 8.5384757248312e-04,-1.5573422443861e-04, 5.9574368720407e-05, 1.0865836488954e-05
128,898.04,0.100,-11.570,3.3235885668179e+01,2.3187,73.8077,0.7749,12.9637,0.3726,0.0000,0.8729,0.2344,0.5148,0.0000,0.0000,2.2019,1.6172,5.2808,0.4741,0.8850,0.0000,0.0000,0.0000,0.0000,-5.4279864748449e+02,-4.4994632577546e+02,7.9280517036871e+01,1.4333919580159e+01,4.3604498636093e+01,6.7677335e-01,5.7215247e-02,1.7436294e-03,5.1454702e-03,9.8759953e+00,3.9093502e-02,1.3436981e-02,8.6848102e-03,4.1700845e+00,1.6176757e+00,2.5646117e-02,3.7817790e-06,8.1174634e-03,1.0009480e+00,6.0725678e-01,5.4838596e-01,5.4838596e-01,5.4838596e-01,2.2060252e-02,8.2657,6.6764273904000e+01,2.3246,-1.0793843365601e+03,-9.0599374795137e+02,1.4804686906276e+02,2.8720597964668e+01,8.0061572923617e+01,-1.6221829840446e+03,-1.3559400737268e+03, 2.2732738609963e+02, 4.3054517544827e+01, 1.2366607155971e+02, 5.0968394326788e-03,-3.9988202442535e-02, 1.1838106018427e-04, 9.2878064191292e-04, 8.5393176966800e-04,-1.5575051532531e-04, 5.9574198452323e-05, 1.0865870598361e-05
129,904.83,0.050,-11.454,2.7420026552593e+01,2.3357,73.2131,0.8799,13.3227,0.3514,0.0000,0.8249,0.2841,0.5052,0.0000,0.0000,2.2435,1.3493,5.8578,0.5747,0.5934,0.0000,0.0000,0.0000,0.0000,-4.4686460749913e+02,-3.7049798756015e+02,6.4828407792048e+01,1.1739510373717e+01,3.5912478781227e+01,6.8132581e-01,5.9588674e-02,1.8418447e-03,5.4479898e-03,1.0586750e+01,3.9966744e-02,1.7724105e-02,8.9723806e-03,4.3182597e+00,1.6728675e+00,2.5857772e-02,3.8853223e-06,9.3891452e-03,1.2098420e+00,6.0844713e-01,5.6695110e-01,5.6695110e-01,5.6695110e-01,1.1041035e-02,8.4340,7.2581073039403e+01,1.4763,-1.1771276124786e+03,-9.8570942717589e+02,1.6249686296882e+02,4.9165438616519e+01,8.7183187005466e+01,-1.6239922199777e+03,-1.3562074147360e+03, 2.2732527076087e+02, 6.0904948990237e+01, 1.2309566578669e+02, 2.0752868034711e-02,-4.4607136790122e-01, 3.4074189994048e-04, 7.3240578195497e-03, 6.1925242015459e-04,-1.1769784188767e-04, 5.2749424843218e-05, 1.0025787970781e-05
130,903.93,0.050,-11.470,2.7107039503604e+01,2.3358,73.1749,0.8843,13.3433,0.3474,0.0000,0.8138,0.2878,0.5022,0.0000,0.0000,2.2430,1.3314,5.8972,0.5821,0.5927,0.0000,0.0000,0.0000,0.0000,-4.4168294264160e+02,-3.6628708337049e+02,6.4053045686232e+01,1.1604909513556e+01,3.5501525928038e+01,6.8087345e-01,5.9793846e-02,1.8360924e-03,5.4315394e-03,1.0629541e+01,3.9659354e-02,1.8013917e-02,8.9510523e-03,4.3221341e+00,1.6736317e+00,2.5764823e-02,3.8310999e-06,9.4388050e-03,1.2281762e+00,6.0809611e-01,5.6670069e-01,5.6670069e-01,5.6670069e-01,1.1067487e-02,8.4422,7.2893107845220e+01,2.0988,-1.1808719593928e+03,-9.9034871451441e+02,1.6186026960187e+02,3.4730896324866e+01,8.7373523641943e+01,-1.6225549020344e+03,-1.3566357978849e+03, 2.2591331528810e+02, 4.6335805838422e+01, 1.2287504956998e+02, 7.9453673825097e-03,-1.5233704818870e-01, 1.7147359884527e-04, 3.2876745193537e-03, 6.1255444654800e-04,-1.1631741208560e-04, 5.2784077793322e-05, 1.0023120985970e-05
