Index,T (C),P (kbars),log(10) f O2,mass (gm),rho (gm/cc),wt% SiO2,wt% TiO2,wt% Al2O3,wt% Fe2O3,wt% Cr2O3,wt% FeO,wt% MnO,wt% MgO,wt% NiO,wt% CoO,wt% CaO,wt% Na2O,wt% K2O,wt% P2O5,wt% H2O,wt% CO2,wt% SO3,wt% Cl2O-1,wt% F2O-1,G (kJ),H (kJ),S (J/K),V (cc),Cp (J/K),     diopside,clinoenstatit, hedenbergite,alumino-buffo,    buffonite,     essenite,      jadeite
94,877.43,0.650,-11.891,5.7522,3.3846,53.1033,0.0524,1.4841,0.6386,0.0000,20.1418,0.0000,23.6248,0.0000,0.0000,0.9350,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.160,-69.292,12.053,1.700,6.819,-0.626032,0.961629,0.621125,0.024126,-0.021221,0.038942,0.001432
95,877.43,0.650,-11.891,5.7522,3.3846,53.1033,0.0524,1.4841,0.6386,0.0000,20.1418,0.0000,23.6248,0.0000,0.0000,0.9350,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-83.160,-69.292,12.053,1.700,6.819,-0.626032,0.961629,0.621125,0.024126,-0.021221,0.038942,0.001432
96,878.66,0.600,-11.873,5.8270,3.3866,53.0632,0.0510,1.4735,0.6424,0.0000,20.3196,0.0000,23.5046,0.0000,0.0000,0.9259,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.142,-70.075,12.213,1.721,6.904,-0.632202,0.961973,0.627138,0.023835,-0.021002,0.038842,0.001416
97,878.66,0.600,-11.873,5.8331,3.3866,53.0632,0.0510,1.4735,0.6424,0.0000,20.3196,0.0000,23.5046,0.0000,0.0000,0.9259,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.232,-70.149,12.226,1.722,6.911,-0.632202,0.961973,0.627138,0.023835,-0.021002,0.038842,0.001416
98,878.65,0.600,-11.873,5.8332,3.3866,53.0632,0.0510,1.4735,0.6424,0.0000,20.3196,0.0000,23.5046,0.0000,0.0000,0.9259,0.0198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-84.232,-70.150,12.226,1.722,6.911,-0.632203,0.961973,0.627139,0.023835,-0.021002,0.038841,0.001416
99,879.91,0.550,-11.855,5.9132,3.3888,53.0193,0.0497,1.4628,0.6464,0.0000,20.5114,0.0000,23.3740,0.0000,0.0000,0.9169,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.278,-70.982,12.397,1.745,7.002,-0.638852,0.962311,0.633635,0.023539,-0.020778,0.038746,0.001399
100,879.91,0.550,-11.855,5.9194,3.3888,53.0193,0.0497,1.4628,0.6464,0.0000,20.5114,0.0000,23.3740,0.0000,0.0000,0.9169,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.368,-71.058,12.411,1.747,7.010,-0.638852,0.962311,0.633635,0.023539,-0.020778,0.038746,0.001399
101,879.91,0.550,-11.855,5.9195,3.3888,53.0193,0.0497,1.4628,0.6464,0.0000,20.5114,0.0000,23.3739,0.0000,0.0000,0.9169,0.0195,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-85.368,-71.058,12.411,1.747,7.010,-0.638853,0.962311,0.633636,0.023539,-0.020778,0.038746,0.001399
102,881.21,0.500,-11.836,6.0053,3.3913,52.9712,0.0483,1.4520,0.6507,0.0000,20.7185,0.0000,23.2319,0.0000,0.0000,0.9081,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.484,-71.946,12.594,1.771,7.107,-0.646036,0.962643,0.640669,0.023237,-0.020549,0.038656,0.001381
103,881.21,0.500,-11.836,6.0116,3.3913,52.9712,0.0483,1.4520,0.6507,0.0000,20.7185,0.0000,23.2319,0.0000,0.0000,0.9081,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.575,-72.022,12.607,1.773,7.115,-0.646036,0.962643,0.640669,0.023237,-0.020549,0.038656,0.001381
104,881.20,0.500,-11.836,6.0117,3.3913,52.9712,0.0483,1.4519,0.6507,0.0000,20.7186,0.0000,23.2318,0.0000,0.0000,0.9081,0.0193,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-86.576,-72.023,12.607,1.773,7.115,-0.646039,0.962643,0.640672,0.023237,-0.020549,0.038655,0.001381
105,882.53,0.450,-11.817,6.1041,3.3939,52.9184,0.0470,1.4410,0.6554,0.0000,20.9430,0.0000,23.0769,0.0000,0.0000,0.8994,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.770,-72.973,12.804,1.799,7.219,-0.653826,0.962970,0.648307,0.022931,-0.020317,0.038573,0.001362
106,882.53,0.450,-11.817,6.1105,3.3939,52.9184,0.0470,1.4410,0.6554,0.0000,20.9430,0.0000,23.0769,0.0000,0.0000,0.8994,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.862,-73.050,12.817,1.800,7.227,-0.653826,0.962970,0.648307,0.022931,-0.020317,0.038573,0.001362
107,882.53,0.450,-11.817,6.1106,3.3939,52.9184,0.0470,1.4410,0.6554,0.0000,20.9431,0.0000,23.0768,0.0000,0.0000,0.8994,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-87.863,-73.051,12.817,1.800,7.227,-0.653829,0.962970,0.648311,0.022931,-0.020316,0.038573,0.001362
108,883.90,0.400,-11.796,6.2104,3.3968,52.8602,0.0456,1.4301,0.6606,0.0000,21.1870,0.0000,22.9073,0.0000,0.0000,0.8907,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.147,-74.071,13.030,1.828,7.340,-0.662309,0.963294,0.656633,0.022619,-0.020079,0.038501,0.001341
109,883.90,0.400,-11.796,6.2170,3.3968,52.8602,0.0456,1.4301,0.6606,0.0000,21.1870,0.0000,22.9073,0.0000,0.0000,0.8907,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.241,-74.149,13.043,1.830,7.347,-0.662309,0.963294,0.656633,0.022619,-0.020079,0.038501,0.001341
110,883.89,0.400,-11.797,6.2171,3.3968,52.8602,0.0456,1.4300,0.6605,0.0000,21.1872,0.0000,22.9072,0.0000,0.0000,0.8907,0.0187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-89.242,-74.150,13.044,1.830,7.348,-0.662313,0.963294,0.656638,0.022619,-0.020079,0.038500,0.001341
111,885.30,0.350,-11.776,6.3257,3.4000,52.7957,0.0442,1.4191,0.6662,0.0000,21.4536,0.0000,22.7209,0.0000,0.0000,0.8819,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.629,-75.252,13.274,1.860,7.470,-0.671597,0.963618,0.665754,0.022303,-0.019838,0.038441,0.001320
112,885.30,0.350,-11.776,6.3324,3.4000,52.7957,0.0442,1.4191,0.6662,0.0000,21.4536,0.0000,22.7209,0.0000,0.0000,0.8819,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.725,-75.331,13.288,1.862,7.478,-0.671597,0.963618,0.665754,0.022303,-0.019838,0.038441,0.001320
113,885.29,0.350,-11.776,6.3325,3.4001,52.7957,0.0442,1.4191,0.6662,0.0000,21.4538,0.0000,22.7208,0.0000,0.0000,0.8819,0.0183,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-90.726,-75.333,13.288,1.862,7.478,-0.671603,0.963618,0.665761,0.022303,-0.019837,0.038439,0.001320
114,886.75,0.300,-11.754,6.4515,3.4036,52.7238,0.0428,1.4083,0.6725,0.0000,21.7470,0.0000,22.5147,0.0000,0.0000,0.8730,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.236,-76.531,13.540,1.895,7.611,-0.681846,0.963945,0.675817,0.021982,-0.019592,0.038397,0.001296
115,886.75,0.300,-11.754,6.4584,3.4036,52.7238,0.0428,1.4083,0.6725,0.0000,21.7470,0.0000,22.5147,0.0000,0.0000,0.8730,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.335,-76.613,13.554,1.898,7.619,-0.681846,0.963945,0.675817,0.021982,-0.019592,0.038397,0.001296
116,886.74,0.300,-11.754,6.4586,3.4036,52.7238,0.0428,1.4082,0.6725,0.0000,21.7472,0.0000,22.5146,0.0000,0.0000,0.8730,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-92.337,-76.615,13.555,1.898,7.620,-0.681853,0.963946,0.675826,0.021981,-0.019591,0.038396,0.001296
117,888.26,0.250,-11.731,6.5905,3.4077,52.6428,0.0413,1.3975,0.6796,0.0000,22.0727,0.0000,22.2845,0.0000,0.0000,0.8638,0.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-93.998,-77.933,13.833,1.934,7.767,-0.693274,0.964282,0.687031,0.021656,-0.019342,0.038376,0.001271
118,888.26,0.250,-11.731,6.5977,3.4077,52.6428,0.0413,1.3975,0.6796,0.0000,22.0727,0.0000,22.2845,0.0000,0.0000,0.8638,0.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.100,-78.017,13.848,1.936,7.775,-0.693274,0.964282,0.687031,0.021656,-0.019342,0.038376,0.001271
119,888.25,0.250,-11.732,6.5979,3.4077,52.6428,0.0413,1.3975,0.6796,0.0000,22.0730,0.0000,22.2843,0.0000,0.0000,0.8638,0.0176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-94.103,-78.019,13.848,1.936,7.776,-0.693283,0.964282,0.687041,0.021655,-0.019341,0.038374,0.001271
120,890.64,0.200,-11.693,6.7339,3.4111,52.5683,0.0404,1.3907,0.6891,0.0000,22.3578,0.0000,22.0813,0.0000,0.0000,0.8551,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.856,-79.398,14.142,1.974,7.929,-0.703451,0.964605,0.696882,0.021388,-0.019125,0.038452,0.001249
121,890.64,0.200,-11.693,6.7419,3.4111,52.5683,0.0404,1.3907,0.6891,0.0000,22.3578,0.0000,22.0813,0.0000,0.0000,0.8551,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.971,-79.492,14.159,1.976,7.939,-0.703451,0.964605,0.696882,0.021388,-0.019125,0.038452,0.001249
122,890.64,0.200,-11.693,6.7419,3.4111,52.5683,0.0404,1.3907,0.6891,0.0000,22.3579,0.0000,22.0812,0.0000,0.0000,0.8551,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-95.970,-79.492,14.159,1.976,7.939,-0.703453,0.964605,0.696884,0.021388,-0.019125,0.038453,0.001249
123,896.54,0.150,-11.592,6.8395,3.4097,52.5656,0.0415,1.4007,0.7051,0.0000,22.3081,0.0000,22.1115,0.0000,0.0000,0.8502,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.485,-80.633,14.407,2.006,8.060,-0.702439,0.964806,0.695202,0.021412,-0.019085,0.038856,0.001247
124,896.54,0.150,-11.592,6.8500,3.4097,52.5656,0.0415,1.4007,0.7051,0.0000,22.3081,0.0000,22.1115,0.0000,0.0000,0.8502,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.633,-80.756,14.429,2.009,8.072,-0.702439,0.964806,0.695202,0.021412,-0.019085,0.038856,0.001247
125,896.54,0.150,-11.592,6.8499,3.4097,52.5656,0.0415,1.4007,0.7051,0.0000,22.3082,0.0000,22.1114,0.0000,0.0000,0.8502,0.0173,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-97.633,-80.756,14.429,2.009,8.072,-0.702441,0.964806,0.695204,0.021412,-0.019085,0.038856,0.001247
126,903.00,0.100,-11.482,6.9570,3.4080,52.5623,0.0431,1.4156,0.7230,0.0000,22.2432,0.0000,22.1504,0.0000,0.0000,0.8451,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.306,-82.014,14.702,2.041,8.206,-0.701071,0.965026,0.693002,0.021531,-0.019115,0.039385,0.001241
127,903.00,0.100,-11.482,6.9671,3.4080,52.5623,0.0431,1.4156,0.7230,0.0000,22.2432,0.0000,22.1504,0.0000,0.0000,0.8451,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.451,-82.133,14.724,2.044,8.218,-0.701071,0.965026,0.693002,0.021531,-0.019115,0.039385,0.001241
128,903.00,0.100,-11.482,6.9671,3.4080,52.5623,0.0431,1.4157,0.7230,0.0000,22.2432,0.0000,22.1504,0.0000,0.0000,0.8451,0.0172,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-99.450,-82.133,14.724,2.044,8.218,-0.701072,0.965026,0.693003,0.021531,-0.019115,0.039385,0.001241
129,910.49,0.050,-11.355,7.0884,3.4059,52.5570,0.0458,1.4440,0.7452,0.0000,22.1440,0.0000,22.2104,0.0000,0.0000,0.8366,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-101.373,-83.575,15.037,2.081,8.370,-0.699049,0.965393,0.689631,0.021914,-0.019349,0.040233,0.001228
130,910.49,0.050,-11.355,7.0984,3.4059,52.5570,0.0458,1.4440,0.7452,0.0000,22.1440,0.0000,22.2104,0.0000,0.0000,0.8366,0.0170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-101.515,-83.692,15.058,2.084,8.382,-0.699049,0.965393,0.689631,0.021914,-0.019349,0.040233,0.001228
